"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@_abeks My best placement <U+0001F483><U+0001F3FC><U+0001F483><U+0001F3FC>",FALSE,0,"_abeks",2023-04-28 10:00:33,FALSE,"1651876704401457152","1651889127657283586","391711107","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_loran",0,FALSE,FALSE,NA,NA
"2","@Emekanaya23 You caught your sub ?",FALSE,0,"Emekanaya23",2023-04-28 10:00:24,FALSE,"1651888789969616901","1651889090265075717","1628435299217858562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hybrid_Ola",0,FALSE,FALSE,NA,NA
"3","RT @Literary_ETH: #Pepecoin token redistribution is live now!

Check eligibility and claim $PEPE on the site:
<U+0001F517>https://t.co/DdkXTgeVAD

#Et…",FALSE,0,NA,2023-04-28 10:00:23,FALSE,NA,"1651889084820848646",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ola_ajah5",302,TRUE,FALSE,NA,NA
"4","@Ola_Aguero @instablog9ja Check ur dm",FALSE,0,"Ola_Aguero",2023-04-28 10:00:22,FALSE,"1651887679938654209","1651889080605499393","1024038353077972992","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Readwan94",0,FALSE,FALSE,NA,NA
"5","@FaruqBashar Baba there’s local loud and there are so many quite expensive strains. Not everyone do the local loud",FALSE,0,"FaruqBashar",2023-04-28 10:00:06,FALSE,"1651825795692736512","1651889016948531207","335393142","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Neverlack",0,FALSE,FALSE,NA,NA
"6","@Ola_Aguero @instablog9ja Okay <U+0001F44D>",FALSE,0,"Ola_Aguero",2023-04-28 09:59:50,FALSE,"1651884934494035968","1651888946429718532","1024038353077972992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiracleAyomid11",0,FALSE,FALSE,NA,NA
"7","@Ola_mara_mma I was referring to ""May"" the first wife not Hope",FALSE,0,"Ola_mara_mma",2023-04-28 09:59:39,FALSE,"1651883649707458561","1651888902263767041","1417524910201602049","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2Light1Star",0,FALSE,FALSE,NA,NA
"8","@Hybrid_Ola <U+0001F923><U+0001F923><U+0001F602><U+0001F602><U+0001F923><U+0001F923>talk yo shit",FALSE,0,"Hybrid_Ola",2023-04-28 09:59:12,FALSE,"1651885339554791425","1651888789969616901","1568871671074889728","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Emekanaya23",0,FALSE,FALSE,NA,NA
"9","@ackoindia @ackosupport,
I have applied for claim of my ola s1 for rat bite since yesterday, but its still pending… https://t.co/lx4fGVTify",FALSE,0,"ACKOIndia",2023-04-28 09:59:07,TRUE,NA,"1651888766716370945","819469954172993536","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DeepakVish8",0,FALSE,FALSE,NA,NA
"10","By when will hypercharge be arranged in Bihar Aurangabad , Daudnagar?
Pin 824143
@bhash @OlaElectric @ola_supports",FALSE,0,NA,2023-04-28 09:59:06,FALSE,NA,"1651888764174868480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pintush7",0,FALSE,FALSE,NA,NA
"11","@ola__DC @instablog9ja Ah so she’s eating the seeds to purify the sperm incase not to remove belle lol <U+0001F602>. This guy go hear word",FALSE,0,"ola__DC",2023-04-28 09:59:01,FALSE,"1651872876058882049","1651888743077359616","1496410840437768196","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CanaryEra",0,FALSE,FALSE,NA,NA
"12","RT @urchilla01: This entire thread is problematic, ngl. You see, it's not just ""money"". There's a process to making that piece of paper you…",FALSE,0,NA,2023-04-28 09:58:59,FALSE,NA,"1651888733417873408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_lekhon",11,TRUE,FALSE,NA,NA
"13","@OlaElectric The superior build of Ola's scooters is crucial for safety.<U+0001F4AA><U+0001F3FB><U+0001F3D4><U+FE0F><U+0001F4AA><U+0001F3FB>",FALSE,0,"OlaElectric",2023-04-28 09:58:44,FALSE,"1651860233919291393","1651888672978132992","1051810595954147329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ganeshdhotree",0,FALSE,FALSE,NA,NA
"14","@horladeepor @AmoweO Emmanuel. It’s true oo. Try me first<U+0001F602>",FALSE,0,"horladeepor",2023-04-28 09:58:40,FALSE,"1651887234688114691","1651888655403761665","778723315","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_yemie",0,FALSE,FALSE,NA,NA
"15","RT @Kay_Katly: @Macauzza Ola My bro <U+0001F64F><U+0001F3FD>",FALSE,0,NA,2023-04-28 09:58:40,FALSE,NA,"1651888654791454720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Macauzza",1,TRUE,FALSE,NA,NA
"16","@ola_bode42 You no serious",FALSE,0,"ola_bode42",2023-04-28 09:58:34,FALSE,"1651854557515853826","1651888627259940865","1169195310918361089","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TweetsByUche",0,FALSE,FALSE,NA,NA
"17","RT @Premauj: I heard it’s my birthday. <U+0001F31A>

Mehn, I’ve been wanting to leave this year… it was hella dramatic<U+0001F602><U+0001F602><U+0001F49A><U+0001F49A><U+0001F49A> https://t.co/VFizjAK3QQ",FALSE,0,NA,2023-04-28 09:58:07,FALSE,NA,"1651888514609344514",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ola_alademuniru",135,TRUE,FALSE,NA,NA
"18","@ShereenBhan @bhash @OlaElectric @Olacabs #CNBCTV18Exclusive | What’s next for #Ola? <U+0001F698><U+0001F3CD><U+FE0F>

When can we expect an… https://t.co/e4y2bWA6s4",FALSE,0,"CNBCTV18News",2023-04-28 09:58:05,TRUE,"1651887469871398915","1651888506694955010","631810714","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CNBCTV18News",0,FALSE,FALSE,NA,NA
"19","Have a good day or night, keep smiling &amp; don't break the chain of blessings 
<U+2728><U+0001F90D><U+0001FA76><U+0001F5A4><U+2728>

#<U+7FBD><U+751F><U+7D50><U+5F26>
#yuzuruhanyu #HANYUYUZURU… https://t.co/8icp7mNejH",FALSE,0,NA,2023-04-28 09:58:04,TRUE,NA,"1651888504375222272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_smith_",0,FALSE,FALSE,NA,NA
"20","@Olacabs @ola_supports need help on a ongoing ride for a person facing trouble

Cab driver is not continuing the ri… https://t.co/us8b4AAJZk",FALSE,0,"Olacabs",2023-04-28 09:57:50,TRUE,NA,"1651888444488970240","233973953","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RebelloAnil",0,FALSE,FALSE,NA,NA
"21","RT @GoranGligovic: Eyvind Earle's process breakdown:

1) Block in the shapes
2) Perform forbidden sorceries https://t.co/FM3MAvzG4Y",FALSE,0,NA,2023-04-28 09:57:48,FALSE,NA,"1651888434426830848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ola_cha",4695,TRUE,FALSE,NA,NA
"22","@Ola_Crrypt If nah 1k I no mind boss of the bosses <U+0001F932>",FALSE,0,"Ola_Crrypt",2023-04-28 09:57:44,FALSE,"1651867008303071232","1651888418190761986","1506909333740826628","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Haewhai_Crypt",0,FALSE,FALSE,NA,NA
"23","@realolaoflagos Ola<U+0001F64C><U+0001F64C><U+0001F64C>may this grace reach my side amen",FALSE,0,"realolaoflagos",2023-04-28 09:57:39,FALSE,"1651867960464617472","1651888400067178502","1650568178215313414","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maxamadi3",0,FALSE,FALSE,NA,NA
"24","RT @omnia_protocol: OMNIA is partnering with #Ola (@Sin7y_Labs)<U+0001F44C>  

Ola, a ZKVM-based high-performance L2, is on a mission to help people g…",FALSE,0,NA,2023-04-28 09:57:17,FALSE,NA,"1651888307029123072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","p_wolf62",14,TRUE,FALSE,NA,NA
"25","@ola_supports @Olacabs @ola_supports stop this",FALSE,0,"shriyabhardwaj7",2023-04-28 09:57:12,FALSE,"1651888190901592064","1651888286330400771","1473231010921730050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shriyabhardwaj7",0,FALSE,FALSE,NA,NA
"26","@salujarajat17 Hey, our service champion will call you once your ordered accessories reach your nearest Ola Experience Center.",FALSE,0,"salujarajat17",2023-04-28 09:57:01,FALSE,"1651886808874225664","1651888237487751169","1525752171987234816","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","OlaElectric",0,FALSE,FALSE,NA,NA
"27","@OlaElectric Must watch that people who says OLA ka scooter toh jaldi toot jata hai.. this is a OLA scooter durability.",FALSE,0,"OlaElectric",2023-04-28 09:56:53,FALSE,"1651860233919291393","1651888206990950403","1051810595954147329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahulagarwal019",0,FALSE,FALSE,NA,NA
"28","@ola_supports 6 of these texts and min 20 calls from @Olacabs while ‘the issue is getting checked internally for al… https://t.co/7fXKMO8A3l",FALSE,0,"shriyabhardwaj7",2023-04-28 09:56:49,TRUE,"1651795709182763009","1651888190901592064","1473231010921730050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shriyabhardwaj7",0,FALSE,FALSE,NA,NA
"29","@ola_zeaze @queen_YBNL @KingOlaszn The man head dey hot <U+0001F602>",FALSE,0,"ola_zeaze",2023-04-28 09:56:33,FALSE,"1651887796833878017","1651888121389232133","3083625533","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","messithingsonly",0,FALSE,FALSE,NA,NA
"30","@SsanjayPrince We have escalated this internally to our team to recheck this issue, Sanjay. They will reach out to… https://t.co/hKHZhtexlH",FALSE,0,"SsanjayPrince",2023-04-28 09:56:18,TRUE,"1651885029755355136","1651888060311715840","561397632","<a href=""http://simplify360.com"" rel=""nofollow"">Social360</a>","ola_supports",0,FALSE,FALSE,NA,NA
"31","RT @ChelseaFCW: Thank you for your never-ending support, Blues. <U+0001F499> https://t.co/vwtqWopKYG",FALSE,0,NA,2023-04-28 09:56:00,FALSE,NA,"1651887984361234434",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dipson_ola",87,TRUE,FALSE,NA,NA
"32","@Olacabs @ola_supports this is serious matter, @bhash you people are just looting people and providing this kind of… https://t.co/9yDrtuoQJZ",FALSE,0,"Olacabs",2023-04-28 09:55:48,TRUE,NA,"1651887933966696452","233973953","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mosmohit_",0,FALSE,FALSE,NA,NA
"33","@Ola_mara_mma She loves the attention. Someone like me got to know her during this drama episode.",FALSE,0,"Ola_mara_mma",2023-04-28 09:55:40,FALSE,"1651844222729830400","1651887899367944193","1417524910201602049","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sisiolufummi",0,FALSE,FALSE,NA,NA
"34","RT @PIDOMNIGERIA: The quest to permanently shut me up, by bringing down this account is real. But God is in control.
Festus Keyamo and his…",FALSE,0,NA,2023-04-28 09:55:32,FALSE,NA,"1651887865414967297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_lekhon",1011,TRUE,FALSE,NA,NA
"35","@Macauzza Ola My bro <U+0001F64F><U+0001F3FD>",FALSE,1,"Macauzza",2023-04-28 09:55:23,FALSE,"1651831547564023810","1651887826986758145","1269898126632116225","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kay_Katly",1,FALSE,FALSE,NA,NA
"36","@messithingsonly @queen_YBNL @KingOlaszn He get coconut head for this movie <U+0001F602>",FALSE,0,"messithingsonly",2023-04-28 09:55:16,FALSE,"1651845285243416580","1651887796833878017","1596572626972991494","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_zeaze",0,FALSE,FALSE,NA,NA
"37","@Tee_4 Ola Teefo it's Lunga how are you doing man",FALSE,0,"Tee_4",2023-04-28 09:55:14,FALSE,NA,"1651887788919250944","351423610","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lungsta34",0,FALSE,FALSE,NA,NA
"38","RT @General_Oluchi: INEC had 7 days from Election Day to address complaints before announcing the final results. The election was held on F…",FALSE,0,NA,2023-04-28 09:55:12,FALSE,NA,"1651887780471922691",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_lekhon",58,TRUE,FALSE,NA,NA
"39","@O_Art_Ola It might take a while but just keep doing what you do.

You are an amazing artist<U+0001F90D>",FALSE,0,"O_Art_Ola",2023-04-28 09:55:01,FALSE,"1651810645036212224","1651887737278980096","1105552193556500481","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cr8tivesAuction",0,FALSE,FALSE,NA,NA
"40","@kailashctc @ola @ola_supports @bhash @DCP_TRAFFIC @Olacabs @ola_supports this is serious matter, @bhash   you peop… https://t.co/MQqIvmmo8g",FALSE,0,"kailashctc",2023-04-28 09:54:59,TRUE,"1651885287658733569","1651887726134804482","203063846","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mosmohit_",0,FALSE,FALSE,NA,NA
"41","@meg_Ola_Essien Se songho big sis, Thank you so much, I appreciate.",FALSE,0,"meg_Ola_Essien",2023-04-28 09:54:50,FALSE,"1651884236696158210","1651887691062026240","1279106233933406209","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MbakaraPromise",0,FALSE,FALSE,NA,NA
"42","Beautiful candid YUZU!
Here's my pic today--share your fave of the day to celebrate our <U+0001F451>
<U+2728><U+0001F5A4><U+0001FA76><U+0001F90D><U+2728>

#<U+7FBD><U+751F><U+7D50><U+5F26> #yuzuruhanyu… https://t.co/uqGW8wkjS8",FALSE,0,NA,2023-04-28 09:54:48,TRUE,NA,"1651887682396585985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_smith_",0,FALSE,FALSE,NA,NA
"43","@Readwan94 @instablog9ja You get sense my bro. I have a job for you. Let’s connect.",FALSE,0,"Readwan94",2023-04-28 09:54:48,FALSE,"1651886495639261184","1651887679938654209","2602309035","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Aguero",0,FALSE,FALSE,NA,NA
"44","RT @catburns: people pleaser with the bbc concert orchestra<U+0001F979><U+0001FAF6><U+0001F3FE>
@BBCRadio2 
https://t.co/bToMkEAsYI https://t.co/EKghgHv91j",FALSE,0,NA,2023-04-28 09:54:38,FALSE,NA,"1651887637609828352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_ni_seh",9,TRUE,FALSE,NA,NA
"45","@OlaElectric The precision engineering of Ola scooters ensures long-lasting performance.",FALSE,0,"OlaElectric",2023-04-28 09:54:20,FALSE,"1651860233919291393","1651887565765775360","1051810595954147329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pawandalall8",0,FALSE,FALSE,NA,NA
"46","@ShereenBhan @bhash @OlaElectric @Olacabs #CNBCTV18Exclusive | Ola Group was rocked by a series of resignations top… https://t.co/DWVsLph5YV",FALSE,0,"CNBCTV18News",2023-04-28 09:53:58,TRUE,"1651885933569126402","1651887469871398915","631810714","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CNBCTV18News",0,FALSE,FALSE,NA,NA
"47","RT @reddishtv_: man is so talented, please tag him,let's help him get recognition.<U+2665><U+FE0F><U+0001F979><U+2665><U+FE0F>.

Ola of Lagos | Denzel | Postinor 2 https://t.co/H…",FALSE,0,NA,2023-04-28 09:53:51,FALSE,NA,"1651887440716611585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ag71234",291,TRUE,FALSE,NA,NA
"48","@Readwan94 @instablog9ja Only people who read and understand the teachings of the Quran will understand.",FALSE,0,"Readwan94",2023-04-28 09:53:14,FALSE,"1651886495639261184","1651887286416551937","2602309035","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Aguero",0,FALSE,FALSE,NA,NA
"49","Are you planning to relocate to your dream country but feeling overwhelmed by the financial burden? We are here to… https://t.co/9vNwf4pGZ6",FALSE,0,NA,2023-04-28 09:53:00,TRUE,NA,"1651887229617201153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Iam_Teddybangz",0,FALSE,FALSE,NA,NA
"50","@Osasbabyy Yea, it is. Been blocked since before 5am.",FALSE,0,"Osasbabyy",2023-04-28 09:52:47,FALSE,"1651879346313781249","1651887174755799040","2794266591","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ayin_ola",0,FALSE,FALSE,NA,NA
"51","@DomAlonge Money for  quick run to the supermarket. In Ola’s voice “Stop playing” <U+0001F923>",FALSE,0,"DomAlonge",2023-04-28 09:52:27,FALSE,"1651861655574257664","1651887090068516865","178715358","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zickthefreak",0,FALSE,FALSE,NA,NA
"52","RT @kailashctc: Hi @ola @ola_supports My niece and my wife were travelling in this car. This guy literally misbehaved and used slangs to bo…",FALSE,0,NA,2023-04-28 09:52:21,FALSE,NA,"1651887065561448448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rahulrathi98",5,TRUE,FALSE,NA,NA
"53","@Ore_akiinde You are still a dependent person because you depend on their help to grow and you’re getting something… https://t.co/5u72Q5Avub",FALSE,0,"Ore_akiinde",2023-04-28 09:52:10,TRUE,"1651885759106777089","1651887019704872962","729374311878922240","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Aguero",0,FALSE,FALSE,NA,NA
"54","RT @LegendaryMec: Dear @OfficialDSSNG the name of the man speaking here threatening to harm foreign invitees to the upcoming Presidential i…",FALSE,0,NA,2023-04-28 09:52:10,FALSE,NA,"1651887018794799109",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ola_alademuniru",321,TRUE,FALSE,NA,NA
"55","@ola_supports NOTHING HAS BEEN RESOLVED.",FALSE,0,"ola_supports",2023-04-28 09:52:07,FALSE,"1646852736246243328","1651887006446936064","2542889478","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tanayadube",0,FALSE,FALSE,NA,NA
"56","RT @juskokaba: @carsnaokslang AYE THE BEST<U+203C><U+FE0F> <U+0001F975><U+0001F975><U+0001F646><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F4AA><U+0001F3FB><U+0001F4AA><U+0001F3FB><U+0001F60D><U+0001F60D> https://t.co/bD2rzkEf7n",FALSE,0,NA,2023-04-28 09:51:46,FALSE,NA,"1651886917758353408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hi_enye_ola",2,TRUE,FALSE,NA,NA
"57","RT @NUFC: An absolutely breathtaking assist from Alex Isak. <U+0001F924><U+0001F1F8><U+0001F1EA> https://t.co/NTO1AzoZBQ",FALSE,0,NA,2023-04-28 09:51:45,FALSE,NA,"1651886915342172161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Wealth001",4370,TRUE,FALSE,NA,NA
"58","@TheBookieFlair Happy birthday beautiful",FALSE,0,"TheBookieFlair",2023-04-28 09:51:25,FALSE,"1651832087102607360","1651886831066021888","1481348004737019905","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ola_alademuniru",0,FALSE,FALSE,NA,NA
"59","RT @kailashctc: Hi @ola @ola_supports My niece and my wife were travelling in this car. This guy literally misbehaved and used slangs to bo…",FALSE,0,NA,2023-04-28 09:51:17,FALSE,NA,"1651886796408782848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iam_sirishkam",5,TRUE,FALSE,NA,NA
"60","@AniediANI2 @vanguardngrnews Snatch it, Grab it and Fight for it Presidency.",FALSE,0,"AniediANI2",2023-04-28 09:51:11,FALSE,"1651873664965459968","1651886770596855808","2169701673","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meg_Ola_Essien",0,FALSE,FALSE,NA,NA
"61","@AmoweO Same!!!",FALSE,0,"AmoweO",2023-04-28 09:51:08,FALSE,"1651880987926601729","1651886759964291073","870382159432998912","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_yemie",0,FALSE,FALSE,NA,NA
"62","""The past"" — doesn't exist on the map of your life.",FALSE,0,NA,2023-04-28 09:51:06,FALSE,NA,"1651886750405390336",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","vorobei_ola",0,FALSE,FALSE,NA,NA
"63","my daddy<U+0001F602> @Ola_Wealth001 i sight u<U+0001F64C>",FALSE,0,"Osha_jnr",2023-04-28 09:50:57,FALSE,"1651876821095309313","1651886713176829958","1528741370420248577","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Osha_jnr",0,FALSE,FALSE,NA,NA
"64","What kind of class is this? Where do I sign up? https://t.co/eIcW87mxPy",FALSE,0,NA,2023-04-28 09:50:37,FALSE,NA,"1651886627487199232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_itan55",0,FALSE,FALSE,NA,NA
"65","@ola_supports Waiting for your response",FALSE,0,"ola_supports",2023-04-28 09:50:35,FALSE,"1651264855310057486","1651886620197662725","2542889478","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dharmendra1582",0,FALSE,FALSE,NA,NA
"66","@Sudhans80094567 Hey, your registration has started and soon your dedicated brand champion will reach out to you to… https://t.co/vOXsEj4NKj",FALSE,0,"Sudhans80094567",2023-04-28 09:50:35,TRUE,"1651886296800047104","1651886619006476290","1517008202235228161","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","OlaElectric",0,FALSE,FALSE,NA,NA
"67","RT @kailashctc: Hi @ola @ola_supports My niece and my wife were travelling in this car. This guy literally misbehaved and used slangs to bo…",FALSE,0,NA,2023-04-28 09:50:27,FALSE,NA,"1651886588627136512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abhisek62860040",5,TRUE,FALSE,NA,NA
"68","@ShehuSani I'm surprise that you are surprised...it has always been the norm in Nigeria 
Everybody (ministers)  doe… https://t.co/LmWj5BMCuP",FALSE,1,"ShehuSani",2023-04-28 09:50:25,TRUE,"1651885061489172481","1651886577595949059","117042662","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ola_Sergio_B",0,FALSE,FALSE,NA,NA
"69","@OlaElectric Ola scooters' superior built quality makes them a reliable daily drivers.<U+26A1><U+0001F6F5><U+0001F32C><U+FE0F>",FALSE,0,"OlaElectric",2023-04-28 09:50:21,FALSE,"1651860233919291393","1651886563398402048","1051810595954147329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashutosh__56",0,FALSE,FALSE,NA,NA
"70","@prateekChinh @bhash Are you a ola owner ??",FALSE,0,"prateekChinh",2023-04-28 09:50:18,FALSE,"1651846190378676224","1651886550949691392","453788773","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ritamthakkar",0,FALSE,FALSE,NA,NA
"71","@Hybrid_Ola So I’m not Dstv target audience ?",FALSE,0,"Hybrid_Ola",2023-04-28 09:50:14,FALSE,"1651885339554791425","1651886533509541888","1568871671074889728","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OwoMoore",0,FALSE,FALSE,NA,NA
"72","@amrendrazad We are upset to hear about your troublesome experience, Amrendra. Our team is here to help you with th… https://t.co/ex9w3XAQwv",FALSE,0,"amrendrazad",2023-04-28 09:50:08,TRUE,"1651884462723198976","1651886507655929857","877848669659185152","<a href=""http://simplify360.com"" rel=""nofollow"">Social360</a>","ola_supports",0,FALSE,FALSE,NA,NA
"73","@Ola_Aguero @instablog9ja God bless u my brother, how will u b calling someone that is doing soap for yahoo boy alf… https://t.co/4fnyidetRP",FALSE,1,"Ola_Aguero",2023-04-28 09:50:05,TRUE,"1651875757390458882","1651886495639261184","1024038353077972992","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Readwan94",0,FALSE,FALSE,NA,NA
"74","RT @AniediANI2: @vanguardngrnews Abi na this one you call victory?
Ah!
May posterity judge you wickedly <U+0001F64F><U+0001F3FD> https://t.co/1M6zH2vacn",FALSE,0,NA,2023-04-28 09:50:01,FALSE,NA,"1651886476982988802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meg_Ola_Essien",1,TRUE,FALSE,NA,NA
"75","RT @Osha_jnr: ibadan&amp;environs epp patronize ur girl 4ur sumptuous chips<U+0001F525><U+0001F4AF> https://t.co/Dviel7VOrV",FALSE,0,NA,2023-04-28 09:49:52,FALSE,NA,"1651886440102469634",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Wealth001",2,TRUE,FALSE,NA,NA
"76","@prateekChinh @bhash Are Ola rider ??",FALSE,0,"prateekChinh",2023-04-28 09:49:37,FALSE,"1651846190378676224","1651886378781925376","453788773","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ritamthakkar",0,FALSE,FALSE,NA,NA
"77","RT @Mc1Pherson: According to reports, this is a bridge in the Niger Delta @NDDCOnline where Minister of Labour @fkeyamo, Akpabio and the li…",FALSE,0,NA,2023-04-28 09:49:34,FALSE,NA,"1651886366156791809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meg_Ola_Essien",46,TRUE,FALSE,NA,NA
"78","@Hasan8916365325 We are upset to hear about your troublesome experience, Hasan. Our team is here to help you with t… https://t.co/Fx8jBa5tSv",FALSE,0,"Hasan8916365325",2023-04-28 09:49:33,TRUE,"1651882470722392067","1651886358296666115","1651881175416475648","<a href=""http://simplify360.com"" rel=""nofollow"">Social360</a>","ola_supports",0,FALSE,FALSE,NA,NA
"79","@OdaaTarbiiWBO We trust OLA<U+2764><U+FE0F><U+0001F49A><U+2764><U+FE0F><U+0001F49A><U+2764><U+FE0F><U+0001F49A><U+2764><U+FE0F>",FALSE,0,"OdaaTarbiiWBO",2023-04-28 09:49:16,FALSE,"1651670135889965056","1651886288625074176","1352737367552126977","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","freedom_abdalla",0,FALSE,FALSE,NA,NA
